epoch,acc,val_acc,loss,val_loss
49,0.9961172938346863,0.9976115822792053,0.012958223931491375,0.008529340848326683
50,0.9959760904312134,0.9974743127822876,0.01284131221473217,0.010227058082818985
51,0.9963173270225525,0.9973096251487732,0.012287359684705734,0.009199857711791992
52,0.9959878325462341,0.9979684948921204,0.012966142036020756,0.007575865834951401
53,0.9964702725410461,0.9964311122894287,0.011857624165713787,0.012965620495378971
54,0.9965408444404602,0.9978861212730408,0.01193912047892809,0.008507355116307735
55,0.9967173337936401,0.9970076084136963,0.011126089841127396,0.01229106169193983
56,0.9961054921150208,0.9980508685112,0.01263690460473299,0.008448786102235317
57,0.9962702393531799,0.9974468946456909,0.012227571569383144,0.009605912491679192
58,0.9968349933624268,0.9970350861549377,0.010848532430827618,0.010654577985405922
59,0.9965761303901672,0.9977214336395264,0.011029799468815327,0.009865892119705677
60,0.9965643882751465,0.9970350861549377,0.01121312566101551,0.011824806220829487
61,0.9967290759086609,0.9976939558982849,0.010438330471515656,0.008444097824394703
62,0.9969526529312134,0.9977214336395264,0.01010971050709486,0.007734985556453466
63,0.996823251247406,0.9978037476539612,0.009916053153574467,0.008716561831533909
64,0.9967644214630127,0.9976939558982849,0.010439555160701275,0.009115384891629219
65,0.9967644214630127,0.9977214336395264,0.010172088630497456,0.009123904630541801
66,0.9967290759086609,0.9975566864013672,0.010702059604227543,0.010745036415755749
67,0.9971291422843933,0.9977763295173645,0.009005055762827396,0.00835753045976162
68,0.9974115490913391,0.9975841641426086,0.008387438952922821,0.009779778309166431
69,0.9967644214630127,0.9978312253952026,0.01017511636018753,0.00892603863030672
70,0.9966232180595398,0.9977214336395264,0.011133791878819466,0.00993702095001936
71,0.9969526529312134,0.9977214336395264,0.010440310463309288,0.008227416314184666
72,0.9971762299537659,0.9981057643890381,0.009255020879209042,0.008040870539844036
73,0.9971997141838074,0.9976939558982849,0.00901765562593937,0.010611840523779392
74,0.9971997141838074,0.9977214336395264,0.010078215040266514,0.0118784848600626
75,0.997105598449707,0.9976939558982849,0.009366143494844437,0.010032275691628456
76,0.9970820546150208,0.9978037476539612,0.009678089059889317,0.009645973332226276
77,0.9972938895225525,0.9980508685112,0.01009609829634428,0.008891305886209011
78,0.9972468018531799,0.9978861212730408,0.00919254682958126,0.010196004062891006
79,0.997317373752594,0.9976390600204468,0.008973517455160618,0.01053226925432682
80,0.9971762299537659,0.9980508685112,0.009442782960832119,0.008654482662677765
81,0.9972350597381592,0.9983253479003906,0.009353612549602985,0.007682093419134617
82,0.9976586103439331,0.9976390600204468,0.007603493984788656,0.009659292176365852
83,0.9974703788757324,0.9980508685112,0.008090202696621418,0.008433317765593529
84,0.9972468018531799,0.9976390600204468,0.00897864531725645,0.009161851368844509
85,0.9972350597381592,0.997995913028717,0.00836915336549282,0.008428866975009441
86,0.9973644614219666,0.9979410171508789,0.009086214937269688,0.008776118978857994
87,0.9972232580184937,0.998297929763794,0.00946385134011507,0.007469185162335634
88,0.9971762299537659,0.9976390600204468,0.00885088462382555,0.009964118711650372
89,0.9975056648254395,0.9979135990142822,0.008050776086747646,0.00907757319509983
90,0.9972232580184937,0.9981880784034729,0.00940234586596489,0.006549870129674673
91,0.9974938631057739,0.997995913028717,0.008667169138789177,0.008073098957538605
92,0.9976233243942261,0.9977214336395264,0.0077665578573942184,0.011132161132991314
93,0.9977527260780334,0.9983253479003906,0.007140553090721369,0.00762816471979022
94,0.9974938631057739,0.9980508685112,0.00804011058062315,0.007941408082842827
95,0.997835099697113,0.997748851776123,0.0073122200556099415,0.008927498944103718
96,0.9972938895225525,0.9979135990142822,0.01019903365522623,0.009960939176380634
97,0.9977409839630127,0.9975292086601257,0.008069755509495735,0.010771675035357475
98,0.9976703524589539,0.9979410171508789,0.007852324284613132,0.0072562373243272305
99,0.9974115490913391,0.9975841641426086,0.008972147479653358,0.010361375287175179
100,0.998082160949707,0.9979684948921204,0.006881076376885176,0.009584206156432629
101,0.997799813747406,0.9981057643890381,0.0075673446990549564,0.008555926382541656
102,0.9975056648254395,0.9980508685112,0.007967020384967327,0.008979521691799164
103,0.9979880452156067,0.9981057643890381,0.006940891966223717,0.008596370927989483
104,0.9978939294815063,0.9978861212730408,0.006880154833197594,0.009990669786930084
105,0.9979527592658997,0.9976939558982849,0.006454222835600376,0.00996625516563654
106,0.9978821277618408,0.997995913028717,0.007050045300275087,0.009196840226650238
107,0.9977056384086609,0.9980233907699585,0.007719546090811491,0.008340778760612011
108,0.9978939294815063,0.9973645210266113,0.006962206214666367,0.011489930562675
109,0.9980233311653137,0.9981057643890381,0.006445618811994791,0.009221946820616722
110,0.9977056384086609,0.9980508685112,0.007712208200246096,0.008745347149670124
111,0.9977762699127197,0.9978586435317993,0.006746529135853052,0.01100082416087389
112,0.9979409575462341,0.9980782866477966,0.0072522759437561035,0.009813688695430756
113,0.9979174733161926,0.9978312253952026,0.006937569007277489,0.010444864630699158
114,0.9977762699127197,0.9980508685112,0.008183998055756092,0.008823128417134285
115,0.9976233243942261,0.9981057643890381,0.007639384362846613,0.008983328007161617
116,0.9976468086242676,0.9984077215194702,0.0075743175111711025,0.008270024321973324
117,0.9979763031005859,0.9981331825256348,0.006103188265115023,0.00903344713151455
118,0.9979880452156067,0.997995913028717,0.006931961514055729,0.009150531142950058
119,0.998046875,0.9981606602668762,0.006812603212893009,0.008200705982744694
120,0.9979409575462341,0.9980233907699585,0.006657201796770096,0.009708882309496403
121,0.9979763031005859,0.9978861212730408,0.006465453654527664,0.011242787353694439
122,0.9981292486190796,0.9976390600204468,0.006631247233599424,0.011712697334587574
123,0.9977056384086609,0.9981606602668762,0.007804584689438343,0.009168721735477448
124,0.998293936252594,0.997995913028717,0.005780842155218124,0.009153692983090878
125,0.9981409907341003,0.9976115822792053,0.006173138972371817,0.01149396225810051
126,0.9979409575462341,0.9976939558982849,0.007005732972174883,0.012767422944307327
127,0.9978232979774475,0.9978037476539612,0.00831332616508007,0.01055573858320713
128,0.9981527924537659,0.997995913028717,0.005827472545206547,0.008876661770045757
129,0.998011589050293,0.9980233907699585,0.006715449038892984,0.009980795904994011
130,0.9981762766838074,0.9974468946456909,0.005792524665594101,0.013160302303731441
131,0.9979056715965271,0.9982704520225525,0.007311818189918995,0.008798246271908283
132,0.9980704188346863,0.997748851776123,0.006663907784968615,0.010252250358462334
133,0.9979880452156067,0.9980508685112,0.0062868609093129635,0.009212154895067215
134,0.9981409907341003,0.9982155561447144,0.0061118630692362785,0.009644419886171818
135,0.9980704188346863,0.9978861212730408,0.006289211567491293,0.009793711826205254
136,0.9979409575462341,0.998297929763794,0.0068379854783415794,0.009402798488736153
137,0.9981057047843933,0.9982430338859558,0.006613430567085743,0.009152478538453579
138,0.9983174800872803,0.9979135990142822,0.005866087973117828,0.009823843836784363
139,0.9981174468994141,0.997748851776123,0.00629193801432848,0.011627893894910812
140,0.9981292486190796,0.9977214336395264,0.006425543688237667,0.01005743071436882
141,0.9981174468994141,0.9976664781570435,0.006581771187484264,0.010331830009818077
142,0.9977527260780334,0.9979410171508789,0.007693355903029442,0.010893730446696281
143,0.9983645677566528,0.9976939558982849,0.006451395805925131,0.011531928554177284
144,0.998082160949707,0.9975292086601257,0.006328705698251724,0.01085594855248928
145,0.9979997873306274,0.9981057643890381,0.006749424617737532,0.009624236263334751
146,0.9979527592658997,0.9979135990142822,0.007884012535214424,0.010303077287971973
147,0.9983881115913391,0.9978312253952026,0.004909096285700798,0.011256455443799496
148,0.9982704520225525,0.9978861212730408,0.0062573314644396305,0.010628101415932178
149,0.9981998205184937,0.9975566864013672,0.005786518566310406,0.011102955788373947
150,0.9980704188346863,0.9982704520225525,0.006590378470718861,0.007929996587336063
