epoch,acc,val_acc,loss,val_loss
1,0.7160606384277344,0.9758564829826355,1.05186128616333,0.10183290392160416
2,0.9422502517700195,0.9714358448982239,0.18815657496452332,0.0861525684595108
3,0.9634919762611389,0.9936240911483765,0.11509325355291367,0.026133103296160698
4,0.9668804407119751,0.9893734455108643,0.10805273801088333,0.03531990200281143
5,0.9757341742515564,0.9932840466499329,0.07810182124376297,0.020745720714330673
6,0.9777745604515076,0.9943891763687134,0.0728304386138916,0.021005237475037575
7,0.9814544916152954,0.9908186793327332,0.06000758707523346,0.03294071927666664
8,0.980762243270874,0.9661650657653809,0.06155724823474884,0.11314710974693298
9,0.9822196364402771,0.9987248182296753,0.05753672495484352,0.005245968233793974
10,0.9857174158096313,0.9684604406356812,0.04867381975054741,0.23727059364318848
11,0.9858267307281494,0.995919406414032,0.04512142017483711,0.01362503133714199
12,0.9859724640846252,0.9979597330093384,0.04692178592085838,0.00670231319963932
13,0.9886322021484375,0.9978746771812439,0.03675288334488869,0.00803670845925808
14,0.9887050986289978,0.9953243136405945,0.037896521389484406,0.017274532467126846
15,0.9898710250854492,0.9974496364593506,0.0346272736787796,0.010756788775324821
16,0.9894338250160217,0.9960894584655762,0.03668336197733879,0.013915259391069412
17,0.9890329837799072,0.998299777507782,0.035434309393167496,0.005892869550734758
18,0.9926036596298218,0.9949842691421509,0.026280483230948448,0.019758330658078194
19,0.9905268549919128,0.9990648627281189,0.03412552922964096,0.004424033686518669
20,0.9905997514724731,0.9916688203811646,0.032792914658784866,0.08318977802991867
21,0.9910733699798584,0.9963444471359253,0.028866704553365707,0.011934826150536537
22,0.9919114112854004,0.9973646402359009,0.027135899290442467,0.007845383137464523
23,0.9914741516113281,0.9986398220062256,0.027243295684456825,0.005460505373775959
24,0.9933323860168457,0.9978746771812439,0.022582480683922768,0.006212721578776836
25,0.9914013147354126,0.9983847737312317,0.02695879153907299,0.005520964507013559
26,0.9915470480918884,0.998809814453125,0.02727602981030941,0.005236305296421051
27,0.993441641330719,0.998299777507782,0.021631455048918724,0.006079175975173712
28,0.9931137561798096,0.9980447292327881,0.023325219750404358,0.007977606728672981
29,0.9939882159233093,0.9994049072265625,0.02184966392815113,0.0025445898063480854
30,0.9945347309112549,0.9985547661781311,0.020104533061385155,0.005780632141977549
31,0.9929680228233337,0.998809814453125,0.022321779280900955,0.004062313586473465
32,0.9954820275306702,0.99761962890625,0.018221845850348473,0.007613989058881998
33,0.994279682636261,0.998809814453125,0.019807735458016396,0.004376065451651812
34,0.9948990941047668,0.998299777507782,0.017656458541750908,0.007393128238618374
35,0.9941339492797852,0.9992349147796631,0.01966635137796402,0.004108603578060865
36,0.9943525195121765,0.9977046847343445,0.01889738440513611,0.011973715387284756
37,0.9946804642677307,0.998809814453125,0.01910475082695484,0.005222124047577381
38,0.9955549240112305,0.9985547661781311,0.014291847124695778,0.007253158371895552
39,0.9943161010742188,0.9990648627281189,0.019664892926812172,0.004354463890194893
40,0.9950448274612427,0.9989798665046692,0.015820445492863655,0.002890569856390357
41,0.995627760887146,0.9980447292327881,0.014549894258379936,0.009143001399934292
42,0.9949719309806824,0.9993199110031128,0.017034949734807014,0.0033521614968776703
43,0.9959192872047424,0.9979597330093384,0.013672813773155212,0.005481270607560873
44,0.9951541423797607,0.9994049072265625,0.015334763564169407,0.002533769467845559
45,0.9954091906547546,0.9975346326828003,0.014197921380400658,0.009738484397530556
46,0.9957006573677063,0.9987248182296753,0.014695906080305576,0.004267105367034674
47,0.9962107539176941,0.9986398220062256,0.013486215844750404,0.004195940215140581
48,0.9962107539176941,0.9988948106765747,0.013904035091400146,0.0048620132729411125
49,0.9957734942436218,0.9994049072265625,0.016374915838241577,0.0036073813680559397
50,0.9954091906547546,0.9982147216796875,0.014825449325144291,0.009492125362157822
51,0.9963929057121277,0.9992349147796631,0.011901753023266792,0.002841687062755227
52,0.9959557056427002,0.9987248182296753,0.013840094208717346,0.004902133252471685
53,0.9954456090927124,0.9986398220062256,0.016317548230290413,0.007845055311918259
54,0.9962107539176941,0.9987248182296753,0.013395245186984539,0.005266037303954363
55,0.9963200688362122,0.9992349147796631,0.01229693740606308,0.0033865589648485184
56,0.9951176643371582,0.9994899034500122,0.017284845933318138,0.0021402782294899225
57,0.9969030022621155,0.9991498589515686,0.01053525973111391,0.0043357484973967075
58,0.996101438999176,0.9988948106765747,0.012296771630644798,0.004125656094402075
59,0.9953727126121521,0.9994899034500122,0.014774796552956104,0.0020904429256916046
60,0.9975588321685791,0.9995749592781067,0.007648983038961887,0.0018026841571554542
61,0.9967208504676819,0.9991498589515686,0.012317514047026634,0.003537597134709358
62,0.9969758987426758,0.9985547661781311,0.011110233142971992,0.005724766757339239
63,0.9970852136611938,0.9989798665046692,0.009318084456026554,0.004900677129626274
64,0.9967208504676819,0.9991498589515686,0.00894931796938181,0.0037618339993059635
65,0.9970487356185913,0.9973646402359009,0.010808407329022884,0.011882323771715164
66,0.9963200688362122,0.9991498589515686,0.013258160091936588,0.0037480113096535206
67,0.9966843724250793,0.9994049072265625,0.01034038607031107,0.0029408030677586794
68,0.9964293241500854,0.9991498589515686,0.012533224187791348,0.003195719327777624
69,0.9974130988121033,0.9990648627281189,0.010330390185117722,0.004488199483603239
70,0.9960285425186157,0.998299777507782,0.01232717651873827,0.007472096011042595
71,0.9959192872047424,0.9994899034500122,0.014522947371006012,0.00354318437166512
72,0.9970852136611938,0.9994899034500122,0.010644807480275631,0.0015762194525450468
73,0.9970487356185913,0.9994049072265625,0.010661490261554718,0.0020617300178855658
74,0.9967208504676819,0.9990648627281189,0.011705668643116951,0.0028730861376971006
75,0.997813880443573,0.9991498589515686,0.007205314002931118,0.003436438040807843
76,0.9977045655250549,0.9987248182296753,0.008024751208722591,0.00510643282905221
77,0.9972673654556274,0.9993199110031128,0.01152080949395895,0.0034435796551406384
78,0.9969394207000732,0.9983847737312317,0.011608888395130634,0.005476153455674648
79,0.9971944689750671,0.998809814453125,0.010221977718174458,0.004504499491304159
80,0.9971216320991516,0.9994049072265625,0.011721833609044552,0.0019857001025229692
81,0.9977774620056152,0.9994049072265625,0.00694611668586731,0.002713053487241268
82,0.996575117111206,0.9989798665046692,0.012110088020563126,0.005982581060379744
83,0.9970123171806335,0.9977046847343445,0.011384990997612476,0.009753813035786152
84,0.997449517250061,0.9991498589515686,0.008307174779474735,0.0035918911453336477
85,0.9968665838241577,0.9992349147796631,0.010173679329454899,0.004064049106091261
86,0.9968665838241577,0.9994049072265625,0.009947285987436771,0.0016045630909502506
87,0.9977410435676575,0.9990648627281189,0.00805513933300972,0.0038331947289407253
88,0.9976317286491394,0.9993199110031128,0.008230488747358322,0.0038111507892608643
89,0.9975588321685791,0.9992349147796631,0.008204487152397633,0.0045709931291639805
90,0.9975952506065369,0.9992349147796631,0.009597021155059338,0.005406176205724478
91,0.9978867769241333,0.9991498589515686,0.007261231541633606,0.0033774508628994226
92,0.9969758987426758,0.9986398220062256,0.009407179430127144,0.007584947627037764
93,0.9974130988121033,0.9989798665046692,0.007753301877528429,0.004364222288131714
94,0.9972673654556274,0.9992349147796631,0.008411644026637077,0.0037278151139616966
95,0.9967572689056396,0.9960044026374817,0.010742354206740856,0.05231543630361557
